Year,Month,County,District,Category
108,9,嘉義縣,番路鄉,機車
108,10,嘉義縣,番路鄉,機車
108,11,嘉義縣,番路鄉,機車
108,12,嘉義縣,番路鄉,自用-大貨車
109,1,嘉義縣,番路鄉,機車
109,1,嘉義縣,番路鄉,自用小客車
109,2,嘉義縣,番路鄉,機車
109,6,嘉義縣,番路鄉,自用小客車
109,9,嘉義縣,番路鄉,自用小客車
109,9,嘉義縣,番路鄉,自用小客車
110,3,嘉義縣,番路鄉,機車
110,4,嘉義縣,番路鄉,自用小客車
110,10,嘉義縣,番路鄉,自用小客車
101,7,雲林縣,莿桐鄉,自用-小貨車
101,8,雲林縣,莿桐鄉,營業用-全聯結車
101,9,雲林縣,莿桐鄉,機車
101,12,雲林縣,莿桐鄉,自用小客車
102,2,雲林縣,莿桐鄉,機車
102,2,雲林縣,莿桐鄉,行人-人
102,5,雲林縣,莿桐鄉,自用-小貨車
102,6,雲林縣,莿桐鄉,機車
102,7,雲林縣,莿桐鄉,自用小客車
102,7,雲林縣,莿桐鄉,機車
102,8,雲林縣,莿桐鄉,自用小客車
102,10,雲林縣,莿桐鄉,機車
103,4,雲林縣,莿桐鄉,機車
103,7,雲林縣,莿桐鄉,機車
103,8,雲林縣,莿桐鄉,機車
104,1,雲林縣,莿桐鄉,機車
104,3,雲林縣,莿桐鄉,機車
104,4,雲林縣,莿桐鄉,自用小客車
104,6,雲林縣,莿桐鄉,自用小客車
104,8,雲林縣,莿桐鄉,機車
105,1,雲林縣,莿桐鄉,自用小客車
105,1,雲林縣,莿桐鄉,自用小客車
105,2,雲林縣,莿桐鄉,自用小客車
105,2,雲林縣,莿桐鄉,營業用-曳引車
105,2,雲林縣,莿桐鄉,自用小客車
105,7,雲林縣,莿桐鄉,自用-小貨車(含客、貨兩用)
106,4,雲林縣,莿桐鄉,拼裝車-其他車
106,6,雲林縣,莿桐鄉,機車
106,12,雲林縣,莿桐鄉,機車
107,6,雲林縣,莿桐鄉,自用小客車
107,7,雲林縣,莿桐鄉,自用小客車
107,12,雲林縣,莿桐鄉,機車
108,1,雲林縣,莿桐鄉,機車
108,3,雲林縣,莿桐鄉,機車
108,3,雲林縣,莿桐鄉,機車
108,8,雲林縣,莿桐鄉,營業用-曳引車
108,8,雲林縣,莿桐鄉,租賃車-小客車
108,10,雲林縣,莿桐鄉,機車
108,11,雲林縣,莿桐鄉,自用小客車
109,1,雲林縣,莿桐鄉,機車
109,1,雲林縣,莿桐鄉,自用-小貨車(含客、貨兩用)
109,6,雲林縣,莿桐鄉,機車
109,7,雲林縣,莿桐鄉,自用-小貨車(含客、貨兩用)
109,8,雲林縣,莿桐鄉,腳踏自行車-慢車
109,12,雲林縣,莿桐鄉,自用小客車
110,6,雲林縣,莿桐鄉,機車
101,7,南投縣,集集鎮,自用-小貨車
101,7,南投縣,集集鎮,機車
101,12,南投縣,集集鎮,自用小客車
102,10,南投縣,集集鎮,自用小客車
103,1,南投縣,集集鎮,機車
103,2,南投縣,集集鎮,自用小客車
103,2,南投縣,集集鎮,自用小客車
103,10,南投縣,集集鎮,農耕用車(或機械)-其他車
104,7,南投縣,集集鎮,機車
104,10,南投縣,集集鎮,行人-人
105,8,南投縣,集集鎮,自用小客車
106,5,南投縣,集集鎮,行人-人
107,1,南投縣,集集鎮,機車
107,1,南投縣,集集鎮,自用小客車
107,10,南投縣,集集鎮,營業用-半聯結車
107,12,南投縣,集集鎮,自用小客車
108,11,南投縣,集集鎮,機車
109,12,南投縣,集集鎮,機車
110,2,南投縣,集集鎮,行人-人
110,9,南投縣,集集鎮,機車
101,4,臺南市,新化區,營業用-大貨車
101,6,臺南市,新化區,自用小客車
101,10,臺南市,新化區,自用小客車
101,12,臺南市,新化區,農耕用車(或機械)-其他車
102,1,臺南市,新化區,機車
102,3,臺南市,新化區,自用小客車
102,5,臺南市,新化區,自用小客車
102,7,臺南市,新化區,自用小客車
102,11,臺南市,新化區,電動自行車-慢車
102,12,臺南市,新化區,自用小客車
103,7,臺南市,新化區,機車
104,2,臺南市,新化區,行人-人
104,3,臺南市,新化區,機車
104,4,臺南市,新化區,自用小客車
104,7,臺南市,新化區,機車
104,7,臺南市,新化區,自用小客車
104,11,臺南市,新化區,自用-小貨車(含客、貨兩用)
104,12,臺南市,新化區,腳踏自行車-慢車
105,5,臺南市,新化區,行人-人
105,5,臺南市,新化區,機車
105,6,臺南市,新化區,自用小客車
105,8,臺南市,新化區,自用小客車
105,10,臺南市,新化區,機車
105,11,臺南市,新化區,機車
106,1,臺南市,新化區,機車
106,3,臺南市,新化區,機車
106,5,臺南市,新化區,機車
106,10,臺南市,新化區,自用-小貨車(含客、貨兩用)
106,12,臺南市,新化區,營業用-大貨車
106,12,臺南市,新化區,機車
107,1,臺南市,新化區,機車
107,3,臺南市,新化區,機車
107,3,臺南市,新化區,營業用-半聯結車
107,4,臺南市,新化區,自用-大貨車
107,9,臺南市,新化區,機車
107,10,臺南市,新化區,機車
107,10,臺南市,新化區,自用小客車
107,11,臺南市,新化區,機車
107,12,臺南市,新化區,自用小客車
108,1,臺南市,新化區,行人-人
108,1,臺南市,新化區,機車
108,2,臺南市,新化區,行人-人
108,2,臺南市,新化區,自用小客車
108,3,臺南市,新化區,機車
108,4,臺南市,新化區,自用小客車
108,4,臺南市,新化區,自用-小貨車(含客、貨兩用)
108,5,臺南市,新化區,自用-小貨車(含客、貨兩用)
108,9,臺南市,新化區,機車
109,1,臺南市,新化區,機車
109,5,臺南市,新化區,自用小客車
109,5,臺南市,新化區,機車
109,7,臺南市,新化區,機車
110,1,臺南市,新化區,機車
110,7,臺南市,新化區,機車
101,2,臺南市,新市區,機車
101,4,臺南市,新市區,行人-人
101,5,臺南市,新市區,機車
101,6,臺南市,新市區,自用小客車
101,8,臺南市,新市區,機車
101,9,臺南市,新市區,自用小客車
101,10,臺南市,新市區,機車
101,10,臺南市,新市區,機車
102,2,臺南市,新市區,機車
102,3,臺南市,新市區,自用小客車
102,5,臺南市,新市區,營業用-曳引車
102,5,臺南市,新市區,自用小客車
102,6,臺南市,新市區,機車
102,6,臺南市,新市區,自用-小貨車
102,8,臺南市,新市區,自用-大貨車
102,9,臺南市,新市區,機車
102,11,臺南市,新市區,機車
103,4,臺南市,新市區,機車
103,5,臺南市,新市區,機車
103,5,臺南市,新市區,機車
103,6,臺南市,新市區,機車
103,7,臺南市,新市區,自用小客車
104,2,臺南市,新市區,機車
104,2,臺南市,新市區,自用小客車
104,2,臺南市,新市區,機車
104,3,臺南市,新市區,機車
104,4,臺南市,新市區,機車
104,6,臺南市,新市區,腳踏自行車-慢車
104,7,臺南市,新市區,機車
104,8,臺南市,新市區,機車
104,9,臺南市,新市區,機車
104,10,臺南市,新市區,營業用-大貨車
104,11,臺南市,新市區,機車
105,1,臺南市,新市區,自用小客車
105,3,臺南市,新市區,自用-小貨車(含客、貨兩用)
105,3,臺南市,新市區,自用小客車
105,3,臺南市,新市區,機車
105,5,臺南市,新市區,自用小客車
105,5,臺南市,新市區,自用小客車
105,5,臺南市,新市區,機車
105,10,臺南市,新市區,自用小客車
105,11,臺南市,新市區,機車
105,12,臺南市,新市區,機車
106,2,臺南市,新市區,機車
106,6,臺南市,新市區,自用小客車
106,12,臺南市,新市區,行人-人
107,6,臺南市,新市區,自用小客車
108,1,臺南市,新市區,自用小客車
108,4,臺南市,新市區,機車
108,5,臺南市,新市區,機車
108,6,臺南市,新市區,機車
108,7,臺南市,新市區,機車
108,10,臺南市,新市區,機車
108,10,臺南市,新市區,機車
108,11,臺南市,新市區,機車
108,12,臺南市,新市區,自用小客車
108,12,臺南市,新市區,腳踏自行車-慢車
109,1,臺南市,新市區,自用小客車
109,5,臺南市,新市區,機車
109,6,臺南市,新市區,機車
109,10,臺南市,新市區,自用小客車
109,11,臺南市,新市區,計程車-小客車
110,1,臺南市,新市區,營業用-半聯結車
110,5,臺南市,新市區,機車
110,8,臺南市,新市區,自用小客車
101,2,新北市,新店區,機車
101,4,新北市,新店區,機車
101,4,新北市,新店區,機車
101,4,新北市,新店區,機車
101,4,新北市,新店區,行人-人
101,6,新北市,新店區,自用小客車
101,7,新北市,新店區,自用小客車
101,7,新北市,新店區,營業用-大貨車
101,10,新北市,新店區,行人-人
101,10,新北市,新店區,機車
101,10,新北市,新店區,機車
101,11,新北市,新店區,行人-人
101,12,新北市,新店區,機車
102,4,新北市,新店區,自用小客車
102,5,新北市,新店區,自用小客車
102,6,新北市,新店區,機車
102,7,新北市,新店區,機車
102,8,新北市,新店區,機車
102,11,新北市,新店區,機車
102,11,新北市,新店區,自用大客車-大客車
102,12,新北市,新店區,機車
102,12,新北市,新店區,機車
102,12,新北市,新店區,自用小客車
102,12,新北市,新店區,腳踏自行車-慢車
103,1,新北市,新店區,自用-小貨車(含客、貨兩用)
103,4,新北市,新店區,機車
103,6,新北市,新店區,行人-人
103,7,新北市,新店區,自用-小貨車(含客、貨兩用)
103,12,新北市,新店區,自用小客車
103,12,新北市,新店區,機車
104,1,新北市,新店區,自用-大貨車
104,8,新北市,新店區,腳踏自行車-慢車
104,8,新北市,新店區,自用小客車
104,10,新北市,新店區,機車
104,12,新北市,新店區,自用小客車
105,3,新北市,新店區,自用-小貨車(含客、貨兩用)
105,6,新北市,新店區,自用小客車
105,8,新北市,新店區,營業用-半聯結車
105,11,新北市,新店區,自用小客車
106,4,新北市,新店區,機車
106,7,新北市,新店區,機車
106,9,新北市,新店區,機車
106,12,新北市,新店區,自用小客車
107,1,新北市,新店區,機車
107,2,新北市,新店區,計程車-小客車
107,5,新北市,新店區,機車
107,6,新北市,新店區,自用小客車
107,6,新北市,新店區,機車
107,8,新北市,新店區,民營公車-大客車
107,11,新北市,新店區,機車
108,1,新北市,新店區,自用-小貨車(含客、貨兩用)
108,1,新北市,新店區,自用小客車
108,2,新北市,新店區,自用大客車-大客車
108,3,新北市,新店區,機車
108,5,新北市,新店區,自用-大貨車
108,5,新北市,新店區,行人-人
108,8,新北市,新店區,行人-人
108,9,新北市,新店區,自用小客車
108,9,新北市,新店區,營業用-小貨車(含客、貨兩用)
108,10,新北市,新店區,機車
108,11,新北市,新店區,機車
108,12,新北市,新店區,行人-人
109,1,新北市,新店區,機車
109,1,新北市,新店區,自用-小貨車(含客、貨兩用)
109,1,新北市,新店區,行人-人
109,3,新北市,新店區,行人-人
109,9,新北市,新店區,機車
109,9,新北市,新店區,自用小客車
109,9,新北市,新店區,自用小客車
110,2,新北市,新店區,機車
110,3,新北市,新店區,機車
110,4,新北市,新店區,腳踏自行車-慢車
110,5,新北市,新店區,自用小客車
110,5,新北市,新店區,機車
110,9,新北市,新店區,自用小客車
110,12,新北市,新店區,自用-大貨車
110,12,新北市,新店區,自用小客車
110,12,新北市,新店區,自用小客車
101,6,臺中市,新社區,機車
101,9,臺中市,新社區,機車
102,5,臺中市,新社區,自用小客車
102,8,臺中市,新社區,機車
103,2,臺中市,新社區,自用小客車
103,6,臺中市,新社區,遊覽車-大客車
103,9,臺中市,新社區,機車
104,4,臺中市,新社區,機車
104,10,臺中市,新社區,自用-小貨車(含客、貨兩用)
105,1,臺中市,新社區,自用小客車
105,4,臺中市,新社區,自用小客車
105,12,臺中市,新社區,自用-小貨車(含客、貨兩用)
107,6,臺中市,新社區,自用小客車
107,9,臺中市,新社區,自用-小貨車(含客、貨兩用)
108,1,臺中市,新社區,機車
108,2,臺中市,新社區,機車
108,5,臺中市,新社區,機車
108,8,臺中市,新社區,機車
108,9,臺中市,新社區,自用小客車
108,11,臺中市,新社區,機車
110,2,臺中市,新社區,自用小客車
110,3,臺中市,新社區,機車
110,5,臺中市,新社區,機車
110,6,臺中市,新社區,機車
110,9,臺中市,新社區,機車
110,9,臺中市,新社區,自用-小貨車(含客、貨兩用)
101,1,花蓮縣,新城鄉,機車
101,2,花蓮縣,新城鄉,自用-小貨車
101,5,花蓮縣,新城鄉,腳踏自行車-慢車
101,6,花蓮縣,新城鄉,機車
101,9,花蓮縣,新城鄉,機車
101,10,花蓮縣,新城鄉,機車
101,12,花蓮縣,新城鄉,營業用-曳引車
102,2,花蓮縣,新城鄉,自用小客車
102,3,花蓮縣,新城鄉,自用小客車
102,3,花蓮縣,新城鄉,機車
102,9,花蓮縣,新城鄉,營業用-曳引車
102,10,花蓮縣,新城鄉,自用-小貨車
102,11,花蓮縣,新城鄉,機車
103,1,花蓮縣,新城鄉,營業用-曳引車
103,6,花蓮縣,新城鄉,機車
103,6,花蓮縣,新城鄉,機車
103,10,花蓮縣,新城鄉,機車
103,12,花蓮縣,新城鄉,自用小客車
104,1,花蓮縣,新城鄉,機車
104,2,花蓮縣,新城鄉,自用小客車
104,3,花蓮縣,新城鄉,營業用-曳引車
104,4,花蓮縣,新城鄉,自用小客車
104,4,花蓮縣,新城鄉,機車
104,7,花蓮縣,新城鄉,營業用-曳引車
104,7,花蓮縣,新城鄉,機車
104,12,花蓮縣,新城鄉,機車
105,3,花蓮縣,新城鄉,電動自行車-慢車
105,5,花蓮縣,新城鄉,機車
105,7,花蓮縣,新城鄉,機車
105,8,花蓮縣,新城鄉,機車
105,11,花蓮縣,新城鄉,腳踏自行車-慢車
106,1,花蓮縣,新城鄉,自用小客車
106,8,花蓮縣,新城鄉,自用小客車
107,4,花蓮縣,新城鄉,自用-小貨車(含客、貨兩用)
107,5,花蓮縣,新城鄉,機車
107,11,花蓮縣,新城鄉,機車
107,11,花蓮縣,新城鄉,自用小客車
107,11,花蓮縣,新城鄉,自用小客車
108,10,花蓮縣,新城鄉,機車
109,2,花蓮縣,新城鄉,電動自行車-慢車
109,3,花蓮縣,新城鄉,機車
109,3,花蓮縣,新城鄉,機車
109,6,花蓮縣,新城鄉,行人-人
109,10,花蓮縣,新城鄉,機車
109,10,花蓮縣,新城鄉,機車
110,2,花蓮縣,新城鄉,行人-人
110,3,花蓮縣,新城鄉,機車
110,3,花蓮縣,新城鄉,機車
110,11,花蓮縣,新城鄉,行人-人
104,1,桃園市,新屋區,機車
104,1,桃園市,新屋區,營業用-曳引車
104,4,桃園市,新屋區,自用小客車
104,9,桃園市,新屋區,自用-小貨車(含客、貨兩用)
104,11,桃園市,新屋區,自用-小貨車(含客、貨兩用)
105,1,桃園市,新屋區,自用小客車
105,5,桃園市,新屋區,營業用-大貨車
105,8,桃園市,新屋區,機車
105,11,桃園市,新屋區,腳踏自行車-慢車
106,2,桃園市,新屋區,機車
106,2,桃園市,新屋區,機車
106,7,桃園市,新屋區,機車
106,12,桃園市,新屋區,機車
106,12,桃園市,新屋區,自用小客車
107,2,桃園市,新屋區,自用小客車
107,4,桃園市,新屋區,自用小客車
107,4,桃園市,新屋區,機車
107,5,桃園市,新屋區,自用小客車
108,1,桃園市,新屋區,自用-小貨車(含客、貨兩用)
108,1,桃園市,新屋區,機車
108,3,桃園市,新屋區,自用小客車
108,3,桃園市,新屋區,營業用-半聯結車
108,7,桃園市,新屋區,自用小客車
108,8,桃園市,新屋區,機車
108,9,桃園市,新屋區,機車
108,12,桃園市,新屋區,機車
108,12,桃園市,新屋區,行人-人
109,1,桃園市,新屋區,自用小客車
109,1,桃園市,新屋區,機車
109,2,桃園市,新屋區,自用小客車
109,2,桃園市,新屋區,行人-人
109,6,桃園市,新屋區,機車
109,7,桃園市,新屋區,行人-人
109,9,桃園市,新屋區,機車
109,11,桃園市,新屋區,機車
109,11,桃園市,新屋區,自用小客車
109,11,桃園市,新屋區,機車
110,1,桃園市,新屋區,機車
110,1,桃園市,新屋區,機車
110,3,桃園市,新屋區,機車
110,3,桃園市,新屋區,電動自行車-慢車
110,6,桃園市,新屋區,機車
110,6,桃園市,新屋區,行人-人
110,7,桃園市,新屋區,自用-小貨車(含客、貨兩用)
110,9,桃園市,新屋區,機車
101,2,桃園縣,新屋鄉,自用-小貨車
101,3,桃園縣,新屋鄉,自用小客車
101,4,桃園縣,新屋鄉,自用小客車
101,5,桃園縣,新屋鄉,自用小客車
101,5,桃園縣,新屋鄉,機車
101,6,桃園縣,新屋鄉,自用小客車
101,9,桃園縣,新屋鄉,自用-大貨車
101,10,桃園縣,新屋鄉,自用小客車
101,11,桃園縣,新屋鄉,行人-人
102,1,桃園縣,新屋鄉,自用小客車
102,4,桃園縣,新屋鄉,機車
102,5,桃園縣,新屋鄉,自用小客車
102,7,桃園縣,新屋鄉,自用小客車
102,7,桃園縣,新屋鄉,自用小客車
102,8,桃園縣,新屋鄉,自用小客車
102,9,桃園縣,新屋鄉,機車
102,12,桃園縣,新屋鄉,自用小客車
103,4,桃園縣,新屋鄉,機車
103,5,桃園縣,新屋鄉,機車
103,7,桃園縣,新屋鄉,自用小客車
103,8,桃園縣,新屋鄉,機車
103,8,桃園縣,新屋鄉,自用小客車
103,10,桃園縣,新屋鄉,機車
103,11,桃園縣,新屋鄉,租賃車-小客車
103,11,桃園縣,新屋鄉,自用-小貨車(含客、貨兩用)
103,11,桃園縣,新屋鄉,機車
101,5,新竹縣,新埔鎮,機車
101,6,新竹縣,新埔鎮,機車
101,6,新竹縣,新埔鎮,機車
101,7,新竹縣,新埔鎮,機車
101,9,新竹縣,新埔鎮,自用-小貨車
102,1,新竹縣,新埔鎮,自用小客車
102,5,新竹縣,新埔鎮,自用小客車
102,7,新竹縣,新埔鎮,機車
102,9,新竹縣,新埔鎮,機車
103,1,新竹縣,新埔鎮,機車
103,7,新竹縣,新埔鎮,自用-小貨車(含客、貨兩用)
103,12,新竹縣,新埔鎮,自用-小貨車(含客、貨兩用)
104,3,新竹縣,新埔鎮,自用-小貨車(含客、貨兩用)
104,3,新竹縣,新埔鎮,機車
104,5,新竹縣,新埔鎮,行人-人
104,8,新竹縣,新埔鎮,機車
104,11,新竹縣,新埔鎮,自用小客車
104,11,新竹縣,新埔鎮,自用小客車
104,12,新竹縣,新埔鎮,機車
105,5,新竹縣,新埔鎮,機車
105,7,新竹縣,新埔鎮,自用小客車
105,8,新竹縣,新埔鎮,自用小客車
105,11,新竹縣,新埔鎮,營業用-曳引車
105,11,新竹縣,新埔鎮,自用小客車
106,1,新竹縣,新埔鎮,機車
106,2,新竹縣,新埔鎮,機車
106,3,新竹縣,新埔鎮,行人-人
106,4,新竹縣,新埔鎮,自用小客車
106,4,新竹縣,新埔鎮,機車
106,5,新竹縣,新埔鎮,機車
106,5,新竹縣,新埔鎮,自用小客車
106,6,新竹縣,新埔鎮,自用小客車
106,8,新竹縣,新埔鎮,自用小客車
106,9,新竹縣,新埔鎮,機車
106,12,新竹縣,新埔鎮,機車
107,3,新竹縣,新埔鎮,機車
107,4,新竹縣,新埔鎮,自用小客車
107,6,新竹縣,新埔鎮,行人-人
107,7,新竹縣,新埔鎮,自用-小貨車(含客、貨兩用)
107,11,新竹縣,新埔鎮,行人-人
107,11,新竹縣,新埔鎮,機車
108,2,新竹縣,新埔鎮,行人-人
108,5,新竹縣,新埔鎮,自用小客車
108,5,新竹縣,新埔鎮,機車
108,9,新竹縣,新埔鎮,自用小客車
108,10,新竹縣,新埔鎮,行人-人
108,10,新竹縣,新埔鎮,機車
108,12,新竹縣,新埔鎮,行人-人
109,5,新竹縣,新埔鎮,機車
109,11,新竹縣,新埔鎮,機車
110,2,新竹縣,新埔鎮,自用小客車
110,3,新竹縣,新埔鎮,機車
110,4,新竹縣,新埔鎮,自用小客車
110,8,新竹縣,新埔鎮,行人-人
110,9,新竹縣,新埔鎮,自用小客車
110,10,新竹縣,新埔鎮,行人-人
110,10,新竹縣,新埔鎮,租賃車-小客車
110,12,新竹縣,新埔鎮,機車
101,3,屏東縣,新埤鄉,機車
